"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
45.000,-1.540,1.597E-4
45.050,-1.560,-4.653E-4
45.100,-1.567,5.039E-4
45.150,-1.573,-4.739E-4
45.200,-1.581,4.600E-4
45.250,-1.591,-5.569E-4
45.300,-1.612,4.136E-4
45.350,-1.631,-7.227E-5
45.400,-1.647,7.407E-4
45.450,-1.658,-9.097E-4
45.500,-1.676,3.574E-4
45.550,-1.686,-6.777E-4
45.600,-1.695,5.588E-4
45.650,-1.706,-6.191E-4
45.700,-1.719,2.952E-4
45.750,-1.735,-4.739E-4
45.800,-1.753,4.148E-4
45.850,-1.759,-4.958E-4
45.900,-1.764,4.160E-4
45.950,-1.764,-5.789E-4
46.000,-1.764,4.893E-4
46.050,-1.763,-5.337E-4
46.100,-1.760,6.479E-4
46.150,-1.760,-4.116E-4
46.200,-1.755,7.139E-4
46.250,-1.751,-2.834E-4
46.300,-1.759,4.441E-4
46.350,-1.787,-1.785E-4
46.400,-1.819,5.515E-4
46.450,-1.831,-5.752E-4
46.500,-1.856,5.417E-4
46.550,-1.887,-3.848E-4
46.600,-1.909,4.880E-4
46.650,-1.931,-2.517E-4
46.700,-1.950,4.612E-4
46.750,-1.964,-4.409E-4
46.800,-1.975,2.769E-4
46.850,-1.978,-5.020E-4
46.900,-1.983,2.988E-4
46.950,-1.990,-1.064E-4
47.000,-2.000,5.698E-4
47.050,-2.012,-4.226E-4
47.100,-2.016,7.676E-4
47.150,-2.020,-7.827E-4
47.200,-2.021,5.356E-4
47.250,-2.017,2.219E-4
47.300,-2.018,4.258E-4
47.350,-2.017,-2.175E-4
47.400,-2.017,6.479E-4
47.450,-2.018,-4.910E-4
47.500,-2.014,6.077E-4
47.550,-2.022,-4.653E-4
47.600,-2.033,3.965E-4
47.650,-2.043,-3.018E-4
47.700,-2.066,5.918E-4
47.750,-2.093,-3.164E-4
47.800,-2.103,3.672E-4
47.850,-2.118,-7.107E-4
47.900,-2.137,4.539E-4
47.950,-2.151,-2.261E-4
48.000,-2.170,4.160E-4
48.050,-2.200,-4.409E-4
48.100,-2.228,5.835E-5
48.150,-2.239,-2.419E-4
48.200,-2.259,5.417E-4
48.250,-2.281,-1.748E-4
48.300,-2.314,5.686E-4
48.350,-2.330,-2.188E-4
48.400,-2.352,5.112E-4
48.450,-2.372,-6.851E-4
48.500,-2.389,1.914E-4
48.550,-2.413,-4.482E-4
48.600,-2.426,3.831E-4
48.650,-2.441,-3.665E-4
48.700,-2.465,4.539E-4
48.750,-2.483,-3.213E-4
48.800,-2.508,4.819E-4
48.850,-2.525,-2.542E-4
48.900,-2.545,5.051E-4
48.950,-2.575,-2.578E-4
49.000,-2.588,5.857E-4
49.050,-2.606,-4.507E-4
49.100,-2.620,3.550E-4
49.150,-2.638,-4.238E-4
49.200,-2.668,5.100E-4
49.250,-2.693,-4.189E-4
49.300,-2.724,7.749E-4
49.350,-2.745,-2.847E-4
49.400,-2.768,5.881E-4
49.450,-2.786,-4.617E-4
49.500,-2.797,6.260E-4
49.550,-2.818,-3.066E-4
49.600,-2.842,2.000E-4
49.650,-2.886,-4.983E-4
49.700,-2.910,3.440E-4
49.750,-2.928,-3.848E-4
49.800,-2.947,5.027E-4
49.850,-2.959,-2.334E-4
49.900,-2.983,6.357E-4
49.950,-3.010,-3.896E-4
50.000,-3.023,2.378E-4
50.050,-3.045,-3.201E-4
50.100,-3.053,1.658E-4
50.150,-3.073,-9.487E-4
50.200,-3.086,3.513E-4
50.250,-3.086,-5.862E-4
50.300,-3.086,5.027E-4
50.350,-3.086,-4.434E-4
50.400,-3.086,2.073E-4
50.450,-3.085,-2.749E-4
50.500,-3.086,1.658E-4
50.550,-3.095,-1.797E-4
50.600,-3.112,2.415E-4
50.650,-3.142,-4.055E-4
50.700,-3.193,7.139E-4
50.750,-3.248,-5.105E-4
50.800,-3.300,4.343E-4
50.850,-3.335,-2.676E-4
50.900,-3.352,2.585E-4
50.950,-3.383,-5.056E-4
51.000,-3.415,1.255E-4
51.050,-3.444,-0.001
51.100,-3.493,1.902E-4
51.150,-3.482,-4.067E-4
51.200,-3.522,1.841E-4
51.250,-3.557,-5.776E-4
51.300,-3.571,1.353E-4
51.350,-3.586,-7.058E-4
51.400,-3.605,1.450E-4
51.450,-3.630,-6.436E-4
51.500,-3.659,1.450E-4
51.550,-3.688,-4.470E-4
51.600,-3.732,3.159E-4
51.650,-3.763,-5.142E-4
51.700,-3.796,1.890E-4
51.750,-3.839,-7.913E-4
51.800,-3.859,2.122E-4
51.850,-3.872,-6.313E-4
51.900,-3.881,2.659E-4
51.950,-3.904,-7.205E-4
52.000,-3.940,3.696E-4
52.050,-3.994,-6.460E-4
52.100,-4.029,8.276E-5
52.150,-4.072,-8.181E-4
52.200,-4.103,1.318E-5
52.250,-4.124,-5.679E-4
52.300,-4.145,4.282E-4
52.350,-4.175,-7.095E-4
52.400,-4.194,2.598E-4
52.450,-4.218,-8.352E-4
52.500,-4.246,9.497E-5
52.550,-4.257,-6.570E-4
52.600,-4.279,1.255E-4
52.650,-4.289,-6.997E-4
52.700,-4.307,2.295E-5
52.750,-4.322,-6.765E-4
52.800,-4.327,-6.860E-5
52.850,-4.341,-5.996E-4
52.900,-4.345,4.980E-5
52.950,-4.357,-7.388E-4
53.000,-4.369,-1.001E-5
53.050,-4.370,-7.717E-4
53.100,-4.373,1.562E-5
53.150,-4.389,-6.082E-4
53.200,-4.399,4.111E-4
53.250,-4.412,-4.849E-4
53.300,-4.435,1.401E-4
53.350,-4.448,-2.847E-4
53.400,-4.479,2.051E-5
53.450,-4.494,-5.801E-4
53.500,-4.524,2.671E-4
53.550,-4.565,-7.742E-4
53.600,-4.593,2.305E-4
53.650,-4.642,-4.849E-4
53.700,-4.681,1.340E-4
53.750,-4.751,-6.594E-4
53.800,-4.772,8.276E-5
53.850,-4.773,-7.778E-4
53.900,-4.769,-2.322E-4
53.950,-4.769,-7.803E-4
54.000,-4.769,4.248E-5
54.050,-4.769,-8.657E-4
54.100,-4.768,4.258E-4
54.150,-4.769,-4.861E-4
54.200,-4.763,-9.546E-5
54.250,-4.753,-7.046E-4
54.300,-4.782,-8.203E-5
54.350,-4.840,-8.352E-4
54.400,-4.880,1.963E-4
54.450,-4.909,-4.849E-4
54.500,-4.938,1.440E-5
54.550,-4.970,-7.046E-4
54.600,-4.995,2.268E-4
54.650,-5.021,-5.496E-4
54.700,-5.049,1.462E-4
54.750,-5.072,-6.631E-4
54.800,-5.094,3.027E-5
54.850,-5.109,-9.036E-4
54.900,-5.135,2.024E-4
54.950,-5.179,-6.619E-4
55.000,-5.205,2.231E-4
55.050,-5.235,-6.997E-4
55.100,-5.282,-1.638E-4
55.150,-5.297,-7.498E-4
55.200,-5.321,2.158E-4
55.250,-5.360,-5.874E-4
55.300,-5.374,6.567E-5
55.350,-5.417,-6.021E-4
55.400,-5.463,1.780E-4
55.450,-5.493,-7.766E-4
55.500,-5.528,5.957E-5
55.550,-5.543,-6.167E-4
55.600,-5.563,-3.076E-5
55.650,-5.608,-5.715E-4
55.700,-5.633,-4.053E-5
55.750,-5.661,-4.592E-4
55.800,-5.677,4.370E-5
55.850,-5.699,-3.579E-4
55.900,-5.722,2.402E-4
55.950,-5.751,-6.130E-4
56.000,-5.808,-1.748E-4
56.050,-5.835,-7.498E-4
56.100,-5.867,1.194E-4
56.150,-5.890,-8.059E-4
56.200,-5.907,-2.029E-4
56.250,-5.947,-4.604E-4
56.300,-5.998,2.197E-6
56.350,-6.045,-4.421E-4
56.400,-6.079,1.780E-4
56.450,-6.088,-6.899E-4
56.500,-6.101,2.539E-5
56.550,-6.128,-8.718E-4
56.600,-6.158,-8.789E-6
56.650,-6.176,-9.426E-4
56.700,-6.190,1.719E-4
56.750,-6.216,-7.888E-4
56.800,-6.227,-2.676E-4
56.850,-6.224,-0.001
56.900,-6.222,-6.860E-5
56.950,-6.222,-8.279E-4
57.000,-6.222,-3.564E-5
57.050,-6.222,-7.205E-4
57.100,-6.222,-3.201E-4
57.150,-6.222,-6.851E-4
57.200,-6.267,-2.078E-4
57.250,-6.316,-4.775E-4
57.300,-6.354,-8.203E-5
57.350,-6.410,-6.851E-4
57.400,-6.457,-1.858E-4
57.450,-6.467,-5.166E-4
57.500,-6.495,-1.260E-4
57.550,-6.532,-0.001
57.600,-6.561,-1.455E-4
57.650,-6.585,-0.001
57.700,-6.606,8.276E-5
57.750,-6.636,-9.622E-4
57.800,-6.659,5.591E-5
57.850,-6.683,-5.374E-4
57.900,-6.711,-1.431E-4
57.950,-6.738,-7.034E-4
58.000,-6.764,-1.123E-5
58.050,-6.792,-8.792E-4
58.100,-6.825,-3.298E-4
58.150,-6.850,-8.022E-4
58.200,-6.867,-4.250E-4
58.250,-6.893,-8.462E-4
58.300,-6.910,-3.689E-4
58.350,-6.944,-7.888E-4
58.400,-6.973,-1.272E-4
58.450,-6.980,-8.083E-4
58.500,-7.003,-1.394E-4
58.550,-7.015,-9.512E-4
58.600,-7.022,-3.567E-4
58.650,-7.024,-6.240E-4
58.700,-7.027,-7.593E-5
58.750,-7.026,-0.001
58.800,-6.973,1.462E-4
58.850,-6.928,-0.001
58.900,-6.914,-4.541E-5
58.950,-6.911,-0.001
59.000,-6.910,5.225E-5
59.050,-6.910,-6.021E-4
59.100,-6.911,-1.638E-4
59.150,-6.910,-7.266E-4
59.200,-6.910,4.858E-5
59.250,-6.910,-7.327E-4
59.300,-6.910,-4.663E-5
59.350,-6.910,-7.400E-4
59.400,-6.909,3.638E-5
59.450,-6.871,-9.390E-4
59.500,-6.825,1.096E-4
59.550,-6.803,-7.632E-4
59.600,-6.748,2.659E-4
59.650,-6.705,-3.420E-4
59.700,-6.683,1.196E-5
59.750,-6.664,-7.876E-4
59.800,-6.652,-6.250E-5
59.850,-6.637,-9.438E-4
59.900,-6.636,-3.687E-5
59.950,-6.634,-5.288E-4
60.000,-6.626,-1.064E-4
60.050,-6.605,-5.532E-4
60.100,-6.572,1.807E-5
60.150,-6.562,-6.362E-4
60.200,-6.561,-6.128E-5
60.250,-6.558,-9.768E-4
60.300,-6.547,2.097E-4
60.350,-6.527,-6.729E-4
60.400,-6.513,-1.980E-4
60.450,-6.509,-8.376E-4
60.500,-6.498,-1.846E-4
60.550,-6.474,-6.838E-4
60.600,-6.438,-2.686E-6
60.650,-6.415,-6.887E-4
60.700,-6.413,-2.603E-4
60.750,-6.407,-8.071E-4
60.800,-6.390,7.056E-5
60.850,-6.375,-5.105E-4
60.900,-6.354,4.736E-5
60.950,-6.328,-6.265E-4
61.000,-6.299,3.027E-5
61.050,-6.279,-3.481E-4
61.100,-6.258,-5.127E-6
61.150,-6.231,-3.115E-4
61.200,-6.199,2.295E-5
61.250,-6.163,-5.752E-4
61.300,-6.124,1.438E-4
61.350,-6.100,-3.604E-4
61.400,-6.080,1.096E-4
61.450,-6.051,-2.566E-4
61.500,-6.022,1.951E-4
61.550,-5.988,-5.935E-4
61.600,-5.938,1.401E-4
61.650,-5.908,-5.435E-4
61.700,-5.897,6.689E-5
61.750,-5.871,-5.728E-4
61.800,-5.843,-4.175E-5
61.850,-5.818,-6.899E-4
61.900,-5.803,3.635E-4
61.950,-5.799,-3.066E-4
62.000,-5.817,3.647E-4
62.050,-5.819,-5.532E-4
62.100,-5.819,2.915E-4
62.150,-5.818,-3.933E-4
62.200,-5.818,-8.789E-6
62.250,-5.818,-2.200E-4
62.300,-5.818,5.674E-4
62.350,-5.815,-4.019E-4
62.400,-5.773,3.989E-4
62.450,-5.736,-5.068E-4
62.500,-5.680,3.171E-4
62.550,-5.623,-7.974E-4
62.600,-5.590,1.450E-4
62.650,-5.576,-3.286E-4
62.700,-5.566,4.258E-4
62.750,-5.552,-2.883E-4
62.800,-5.532,3.184E-4
62.850,-5.518,-4.421E-4
62.900,-5.509,2.585E-4
62.950,-5.469,1.194E-4
63.000,-5.441,2.549E-4
63.050,-5.416,-5.142E-4
63.100,-5.385,4.587E-4
63.150,-5.364,-1.980E-4
63.200,-5.353,3.733E-4
63.250,-5.339,-2.249E-4
63.300,-5.309,3.586E-4
63.350,-5.291,-1.809E-4
63.400,-5.287,3.379E-4
63.450,-5.286,-5.068E-4
63.500,-5.283,3.965E-4
63.550,-5.259,-2.993E-4
63.600,-5.234,3.318E-4
63.650,-5.214,-2.468E-4
63.700,-5.207,5.564E-4
63.750,-5.204,-2.261E-4
63.800,-5.205,2.268E-4
63.850,-5.205,-3.701E-4
63.900,-5.191,2.109E-4
63.950,-5.161,3.027E-5
64.000,-5.153,6.150E-4
64.050,-5.140,-2.688E-4
64.100,-5.132,3.098E-4
64.150,-5.110,-1.956E-4
64.200,-5.091,5.051E-4
64.250,-5.077,-4.336E-4
64.300,-5.059,5.295E-4
64.350,-5.038,-1.138E-4
64.400,-5.017,5.747E-4
64.450,-4.989,-6.045E-4
64.500,-4.965,2.146E-4
64.550,-4.939,1.440E-5
64.600,-4.896,1.841E-4
64.650,-4.862,-4.541E-5
64.700,-4.836,1.182E-4
64.750,-4.815,-2.126E-4
64.800,-4.796,6.113E-4
64.850,-4.791,-3.872E-4
64.900,-4.792,3.879E-4
64.950,-4.789,-2.224E-4
65.000,-4.788,9.556E-4
65.050,-4.788,-2.261E-4
65.100,-4.788,7.554E-4
65.150,-4.788,-3.298E-4
65.200,-4.792,6.882E-4
65.250,-4.803,3.418E-6
65.300,-4.799,3.525E-4
65.350,-4.764,-3.115E-4
65.400,-4.739,4.490E-4
65.450,-4.701,-2.017E-4
65.500,-4.656,1.975E-4
65.550,-4.612,-1.001E-5
65.600,-4.582,4.795E-4
65.650,-4.565,-2.188E-4
65.700,-4.545,7.310E-4
65.750,-4.531,-1.064E-4
65.800,-4.511,7.871E-4
65.850,-4.510,-2.588E-5
65.900,-4.498,7.419E-4
65.950,-4.481,9.985E-5
66.000,-4.479,6.199E-4
66.050,-4.461,4.614E-5
66.100,-4.430,5.625E-4
66.150,-4.410,3.271E-5
66.200,-4.391,8.030E-4
66.250,-4.376,-2.126E-4
66.300,-4.359,7.700E-4
66.350,-4.346,-4.907E-5
66.400,-4.334,4.795E-4
66.450,-4.311,9.741E-5
66.500,-4.307,5.479E-4
66.550,-4.297,-3.076E-5
66.600,-4.288,8.286E-4
66.650,-4.288,-1.309E-4
66.700,-4.282,8.152E-4
66.750,-4.268,3.428E-4
66.800,-4.253,5.735E-4
66.850,-4.222,9.741E-5
66.900,-4.208,7.407E-4
66.950,-4.196,-5.396E-5
67.000,-4.184,5.918E-4
67.050,-4.170,-1.978E-5
67.100,-4.170,8.250E-4
67.150,-4.174,1.133E-4
67.200,-4.173,6.589E-4
67.250,-4.173,7.422E-5
67.300,-4.172,8.359E-4
67.350,-4.177,-1.833E-4
67.400,-4.109,7.883E-4
67.450,-4.065,1.316E-4
67.500,-4.047,7.969E-4
67.550,-4.009,4.126E-5
67.600,-3.974,8.054E-4
67.650,-3.933,1.194E-4
67.700,-3.907,6.882E-4
67.750,-3.888,5.713E-5
67.800,-3.866,5.515E-4
67.850,-3.845,3.306E-4
67.900,-3.830,6.736E-4
67.950,-3.809,-1.052E-4
68.000,-3.782,7.529E-4
68.050,-3.775,1.646E-4
68.100,-3.751,7.236E-4
68.150,-3.731,-1.199E-4
68.200,-3.704,8.018E-4
68.250,-3.678,7.788E-5
68.300,-3.664,0.001
68.350,-3.636,1.829E-4
68.400,-3.598,3.708E-4
68.450,-3.572,3.745E-4
68.500,-3.552,7.688E-4
68.550,-3.532,6.812E-5
68.600,-3.510,0.001
68.650,-3.484,3.208E-4
68.700,-3.458,9.397E-4
68.750,-3.427,3.418E-6
68.800,-3.397,0.001
68.850,-3.364,2.671E-4
68.900,-3.346,8.945E-4
68.950,-3.328,3.660E-4
69.000,-3.310,0.001
69.050,-3.293,5.591E-5
69.100,-3.275,0.001
69.150,-3.267,4.001E-4
69.200,-3.250,0.001
69.250,-3.237,2.976E-4
69.300,-3.227,0.001
69.350,-3.211,3.708E-4
69.400,-3.187,0.001
69.450,-3.166,7.788E-5
69.500,-3.158,0.001
69.550,-3.158,4.648E-4
69.600,-3.176,0.001
69.650,-3.179,1.682E-4
69.700,-3.179,8.079E-4
69.750,-3.179,2.646E-4
69.800,-3.179,0.001
69.850,-3.177,3.049E-4
69.900,-3.168,0.001
69.950,-3.118,1.560E-4
70.000,-3.040,0.001
70.050,-2.979,1.792E-4
70.100,-2.922,0.001
70.150,-2.898,2.305E-4
70.200,-2.872,0.001
70.250,-2.859,3.745E-4
70.300,-2.856,0.001
70.350,-2.847,4.160E-4
70.400,-2.844,9.055E-4
70.450,-2.834,3.440E-4
70.500,-2.829,5.503E-4
70.550,-2.805,2.756E-4
70.600,-2.774,0.001
70.650,-2.739,3.770E-4
70.700,-2.714,7.725E-4
70.750,-2.700,2.305E-4
70.800,-2.670,0.001
70.850,-2.641,4.355E-4
70.900,-2.636,8.433E-4
70.950,-2.616,4.551E-4
71.000,-2.599,0.001
71.050,-2.578,4.990E-4
71.100,-2.560,9.348E-4
71.150,-2.560,6.284E-4
71.200,-2.546,9.543E-4
71.250,-2.505,5.991E-4
71.300,-2.476,0.001
71.350,-2.440,5.186E-4
71.400,-2.416,0.001
71.450,-2.413,3.513E-4
71.500,-2.413,9.763E-4
71.550,-2.413,7.700E-4
71.600,-2.413,0.001
71.650,-2.413,3.477E-4
71.700,-2.413,0.001
71.750,-2.414,3.245E-4
71.800,-2.402,7.786E-4
71.850,-2.337,3.708E-4
71.900,-2.307,9.507E-4
71.950,-2.274,1.951E-4
72.000,-2.261,0.001
72.050,-2.247,2.793E-4
72.100,-2.220,0.001
72.150,-2.193,5.442E-4
72.200,-2.182,0.001
72.250,-2.172,3.965E-4
72.300,-2.165,9.238E-4
72.350,-2.145,6.174E-4
72.400,-2.121,0.001
72.450,-2.093,4.600E-4
72.500,-2.081,0.001
72.550,-2.074,6.467E-4
72.600,-2.068,0.001
72.650,-2.065,5.442E-4
72.700,-2.050,0.001
72.750,-2.029,4.417E-4
72.800,-1.999,0.001
72.850,-1.991,4.343E-4
72.900,-1.977,0.001
72.950,-1.965,6.272E-4
73.000,-1.952,0.001
73.050,-1.941,7.944E-4
73.100,-1.932,0.001
73.150,-1.929,7.236E-4
73.200,-1.926,0.001
73.250,-1.922,7.859E-4
73.300,-1.923,0.001
73.350,-1.922,7.847E-4
73.400,-1.922,0.001
73.450,-1.922,6.003E-4
73.500,-1.924,0.001
73.550,-1.923,7.749E-4
73.600,-1.922,0.001
73.650,-1.909,7.139E-4
73.700,-1.872,0.001
73.750,-1.834,0.001
73.800,-1.811,0.002
73.850,-1.780,6.736E-4
73.900,-1.760,0.001
73.950,-1.736,7.371E-4
74.000,-1.710,0.001
74.050,-1.681,7.603E-4
74.100,-1.653,0.001
74.150,-1.626,8.079E-4
74.200,-1.618,0.001
74.250,-1.609,7.090E-4
74.300,-1.586,0.001
74.350,-1.567,8.018E-4
74.400,-1.553,0.001
74.450,-1.546,8.848E-4
74.500,-1.542,0.001
74.550,-1.541,6.675E-4
74.600,-1.519,0.002
74.650,-1.497,5.710E-4
74.700,-1.483,0.001
74.750,-1.472,5.967E-4
74.800,-1.473,0.001
74.850,-1.473,7.236E-4
74.900,-1.473,0.001
74.950,-1.474,4.465E-4
75.000,-1.471,0.002
75.050,-1.462,6.309E-4
75.100,-1.433,0.001
75.150,-1.360,8.445E-4
75.200,-1.317,0.002
75.250,-1.293,5.588E-4
75.300,-1.264,0.002
75.350,-1.244,9.128E-4
75.400,-1.233,0.002
75.450,-1.210,7.749E-4
75.500,-1.188,0.002
75.550,-1.167,5.161E-4
75.600,-1.149,0.001
75.650,-1.136,8.286E-4
75.700,-1.118,0.002
75.750,-1.112,9.763E-4
75.800,-1.102,0.002
75.850,-1.085,9.910E-4
75.900,-1.078,0.001
75.950,-1.051,0.001
76.000,-1.038,0.002
76.050,-1.030,7.834E-4
76.100,-1.018,0.002
76.150,-1.008,0.001
76.200,-0.968,0.002
76.250,-0.912,0.001
76.300,-0.895,0.002
76.350,-0.861,7.444E-4
76.400,-0.838,0.002
76.450,-0.832,0.001
76.500,-0.822,0.002
76.550,-0.820,0.001
76.600,-0.821,0.001
76.650,-0.821,6.455E-4
76.700,-0.821,0.002
76.750,-0.821,0.001
76.800,-0.791,0.002
76.850,-0.656,7.761E-4
76.900,-0.618,0.002
76.950,-0.609,0.001
77.000,-0.577,0.002
77.050,-0.553,0.001
77.100,-0.531,0.001
77.150,-0.505,8.860E-4
77.200,-0.492,0.002
77.250,-0.483,0.001
77.300,-0.468,0.002
77.350,-0.450,0.001
77.400,-0.417,0.002
77.450,-0.391,9.958E-4
77.500,-0.375,0.002
77.550,-0.364,0.001
77.600,-0.323,0.002
77.650,-0.293,0.001
77.700,-0.282,0.002
77.750,-0.242,0.001
77.800,-0.204,0.002
77.850,-0.161,0.001
77.900,-0.148,0.002
77.950,-0.133,0.001
78.000,-0.130,0.002
78.050,-0.133,0.001
78.100,-0.134,0.002
78.150,-0.133,0.001
78.200,-0.133,0.002
78.250,-0.133,0.001
78.300,-0.131,0.002
78.350,-0.117,0.001
78.400,-0.110,0.002
78.450,-0.103,0.001
78.500,-0.077,0.002
78.550,-0.044,0.001
78.600,-0.019,0.002
78.650,-4.449E-4,0.001
78.700,0.004,0.002
78.750,0.004,0.001
78.800,0.004,0.002
78.850,0.004,9.836E-4
78.900,0.004,0.002
78.950,0.004,8.811E-4
79.000,0.004,0.002
79.050,0.004,0.001
79.100,0.004,0.002
79.150,0.004,0.001
79.200,0.004,0.002
79.250,0.004,0.001
79.300,0.004,0.002
79.350,0.002,0.001
79.400,-5.695E-4,0.002
79.450,-3.339E-4,0.001
79.500,-5.219E-4,0.002
79.550,-7.477E-4,8.958E-4
79.600,-5.353E-4,0.002
79.650,-3.778E-4,0.001
79.700,-4.425E-4,0.002
79.750,-5.389E-4,0.001
79.800,0.020,0.002
79.850,0.048,0.001
79.900,0.090,0.002
79.950,0.142,0.001
80.000,0.176,0.002
80.050,0.205,0.001
80.100,0.235,0.002
80.150,0.275,0.001
80.200,0.320,0.002
80.250,0.352,0.001
80.300,0.376,0.002
80.350,0.395,0.001
80.400,0.415,0.002
80.450,0.447,0.001
80.500,0.473,0.002
80.550,0.503,0.001
80.600,0.532,0.002
80.650,0.564,0.001
80.700,0.597,0.002
80.750,0.653,0.001
80.800,0.705,0.002
80.850,0.730,0.001
80.900,0.739,0.002
80.950,0.749,0.001
81.000,0.743,0.002
81.050,0.741,0.001
81.100,0.741,0.002
81.150,0.741,0.001
81.200,0.741,0.002
81.250,0.741,0.001
81.300,0.741,0.002
81.350,0.741,0.001
81.400,0.751,0.002
81.450,0.764,0.001
81.500,0.778,0.002
81.550,0.802,0.002
81.600,0.828,0.002
81.650,0.853,0.001
81.700,0.882,0.002
81.750,0.924,0.001
81.800,0.964,0.002
81.850,0.998,0.001
81.900,1.034,0.002
81.950,1.050,0.001
82.000,1.072,0.002
82.050,1.100,0.002
82.100,1.113,0.002
82.150,1.125,0.001
82.200,1.137,0.002
82.250,1.153,0.002
82.300,1.178,0.002
82.350,1.197,0.002
82.400,1.225,0.002
82.450,1.233,0.001
82.500,1.242,0.002
82.550,1.264,0.002
82.600,1.278,0.002
82.650,1.293,0.001
82.700,1.313,0.002
82.750,1.327,0.002
82.800,1.341,0.002
82.850,1.361,0.002
82.900,1.386,0.002
82.950,1.409,0.002
83.000,1.435,0.002
83.050,1.463,0.001
83.100,1.486,0.002
83.150,1.508,0.001
83.200,1.540,0.002
83.250,1.565,0.002
83.300,1.606,0.003
83.350,1.654,0.002
83.400,1.705,0.003
83.450,1.765,0.002
83.500,1.806,0.003
83.550,1.820,0.001
83.600,1.840,0.003
83.650,1.858,0.002
83.700,1.869,0.002
83.750,1.870,0.001
83.800,1.870,0.002
83.850,1.870,0.002
83.900,1.870,0.003
83.950,1.870,0.002
84.000,1.871,0.002
84.050,1.876,0.001
84.100,1.914,0.002
84.150,1.967,0.002
84.200,2.008,0.003
84.250,2.045,0.002
84.300,2.078,0.002
84.350,2.107,0.001
84.400,2.130,0.002
84.450,2.143,0.002
84.500,2.162,0.002
84.550,2.201,0.002
84.600,2.240,0.002
84.650,2.277,0.002
84.700,2.306,0.003
84.750,2.329,0.002
84.800,2.348,0.003
84.850,2.368,0.002
84.900,2.385,0.003
84.950,2.401,0.002
85.000,2.420,0.002
85.050,2.434,0.002
85.100,2.449,0.003
85.150,2.465,0.002
85.200,2.476,0.003
85.250,2.494,0.002
85.300,2.513,0.003
85.350,2.513,0.002
85.400,2.513,0.002
85.450,2.513,0.001
85.500,2.513,0.003
85.550,2.512,0.001
85.600,2.484,0.003
85.650,2.480,0.002
85.700,2.483,0.002
85.750,2.509,0.002
85.800,2.544,0.003
85.850,2.570,0.002
85.900,2.588,0.003
85.950,2.614,0.002
86.000,2.634,0.002
86.050,2.650,0.002
86.100,2.683,0.003
86.150,2.699,0.002
86.200,2.713,0.003
86.250,2.733,0.002
86.300,2.753,0.003
86.350,2.776,0.002
86.400,2.801,0.002
86.450,2.833,0.002
86.500,2.857,0.003
86.550,2.870,0.002
86.600,2.885,0.003
86.650,2.898,0.002
86.700,2.908,0.003
86.750,2.924,0.002
86.800,2.931,0.003
86.850,2.938,0.002
86.900,2.948,0.003
86.950,2.954,0.002
87.000,2.979,0.003
87.050,3.021,0.002
87.100,3.036,0.003
87.150,3.065,0.002
87.200,3.080,0.003
87.250,3.113,0.002
87.300,3.152,0.003
87.350,3.195,0.002
87.400,3.229,0.003
87.450,3.231,0.002
87.500,3.231,0.003
87.550,3.230,0.002
87.600,3.231,0.003
87.650,3.233,0.002
87.700,3.233,0.003
87.750,3.235,0.002
87.800,3.257,0.003
87.850,3.293,0.002
87.900,3.339,0.003
87.950,3.386,0.002
88.000,3.396,0.003
88.050,3.423,0.002
88.100,3.475,0.003
88.150,3.522,0.002
88.200,3.535,0.003
88.250,3.563,0.002
88.300,3.568,0.003
88.350,3.596,0.002
88.400,3.627,0.003
88.450,3.649,0.002
88.500,3.669,0.003
88.550,3.689,0.002
88.600,3.710,0.003
88.650,3.734,0.002
88.700,3.765,0.003
88.750,3.795,0.002
88.800,3.820,0.003
88.850,3.856,0.002
88.900,3.890,0.003
88.950,3.914,0.002
89.000,3.942,0.003
89.050,3.965,0.002
89.100,3.993,0.003
89.150,4.023,0.002
89.200,4.052,0.003
89.250,4.078,0.002
89.300,4.097,0.003
89.350,4.109,0.002
89.400,4.123,0.003
89.450,4.124,0.002
89.500,4.121,0.003
89.550,4.121,0.002
89.600,4.120,0.003
89.650,4.121,0.002
89.700,4.123,0.003
89.750,4.128,0.002
89.800,4.159,0.003
89.850,4.182,0.002
89.900,4.216,0.003
89.950,4.250,0.002
90.000,4.309,0.003
90.050,4.351,0.002
90.100,4.391,0.003
90.150,4.434,0.002
90.200,4.470,0.003
90.250,4.489,0.002
90.300,4.501,0.003
90.350,4.520,0.002
90.400,4.540,0.003
90.450,4.559,0.002
90.500,4.575,0.003
90.550,4.590,0.002
90.600,4.622,0.003
90.650,4.645,0.003
90.700,4.672,0.003
90.750,4.695,0.002
90.800,4.717,0.003
90.850,4.736,0.002
90.900,4.752,0.003
90.950,4.778,0.003
91.000,4.822,0.003
91.050,4.856,0.002
91.100,4.862,0.003
91.150,4.887,0.002
91.200,4.902,0.003
91.250,4.925,0.003
91.300,4.942,0.003
91.350,4.973,0.003
91.400,5.003,0.003
91.450,5.052,0.002
91.500,5.114,0.003
91.550,5.157,0.002
91.600,5.151,0.003
91.650,5.150,0.002
91.700,5.150,0.003
91.750,5.150,0.002
91.800,5.150,0.003
91.850,5.150,0.002
91.900,5.150,0.003
91.950,5.150,0.002
92.000,5.158,0.003
92.050,5.185,0.002
