"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
0.000,-0.074,0.531
0.050,-0.075,0.532
0.100,-0.075,0.531
0.150,-0.075,0.532
0.200,-0.075,0.531
0.250,-0.075,0.532
0.300,-0.075,0.531
0.350,-0.075,0.532
0.400,-0.075,0.531
0.450,-0.075,0.532
0.500,-0.075,0.531
0.550,-0.075,0.532
0.600,-0.074,0.531
0.650,-0.075,0.532
0.700,-0.075,0.531
0.750,-0.075,0.532
0.800,-0.075,0.531
0.850,-0.075,0.532
0.900,-0.075,0.531
0.950,-0.075,0.532
1.000,-0.075,0.531
1.050,-0.075,0.532
1.100,-0.075,0.531
1.150,-0.075,0.531
1.200,-0.075,0.531
1.250,-0.075,0.532
1.300,-0.075,0.531
1.350,-0.075,0.532
1.400,-0.075,0.531
1.450,-0.075,0.532
1.500,-0.075,0.531
1.550,-0.075,0.532
1.600,-0.075,0.531
1.650,-0.075,0.532
1.700,-0.075,0.531
1.750,-0.075,0.532
1.800,-0.075,0.531
1.850,-0.075,0.532
1.900,-0.075,0.531
1.950,-0.075,0.532
2.000,-0.075,0.531
2.050,-0.075,0.532
2.100,-0.075,0.531
2.150,-0.075,0.532
2.200,-0.075,0.531
2.250,-0.075,0.532
2.300,-0.075,0.531
2.350,-0.075,0.532
2.400,-0.075,0.531
2.450,-0.075,0.532
2.500,-0.075,0.531
2.550,-0.075,0.532
2.600,-0.075,0.531
2.650,-0.075,0.532
2.700,-0.075,0.531
2.750,-0.074,0.532
2.800,-0.072,0.531
2.850,-0.067,0.532
2.900,-0.058,0.531
2.950,-0.041,0.532
3.000,-0.023,0.531
3.050,-0.007,0.532
3.100,0.006,0.531
3.150,0.023,0.532
3.200,0.044,0.531
3.250,0.057,0.532
3.300,0.074,0.531
3.350,0.095,0.532
3.400,0.107,0.531
3.450,0.117,0.532
3.500,0.127,0.531
3.550,0.139,0.532
3.600,0.148,0.531
3.650,0.161,0.532
3.700,0.174,0.531
3.750,0.189,0.532
3.800,0.204,0.531
3.850,0.220,0.532
3.900,0.231,0.531
3.950,0.245,0.532
4.000,0.257,0.531
4.050,0.276,0.532
4.100,0.293,0.531
4.150,0.309,0.532
4.200,0.323,0.531
4.250,0.337,0.532
4.300,0.350,0.531
4.350,0.366,0.532
4.400,0.386,0.531
4.450,0.403,0.532
4.500,0.417,0.531
4.550,0.435,0.532
4.600,0.452,0.531
4.650,0.468,0.532
4.700,0.478,0.531
4.750,0.491,0.532
4.800,0.506,0.532
4.850,0.515,0.532
4.900,0.519,0.531
4.950,0.522,0.532
5.000,0.521,0.531
5.050,0.507,0.532
5.100,0.489,0.531
5.150,0.481,0.532
5.200,0.476,0.532
5.250,0.474,0.532
5.300,0.472,0.531
5.350,0.472,0.532
5.400,0.471,0.531
5.450,0.472,0.532
5.500,0.471,0.531
5.550,0.472,0.532
5.600,0.471,0.531
5.650,0.472,0.532
5.700,0.473,0.531
5.750,0.481,0.532
5.800,0.484,0.531
5.850,0.487,0.532
5.900,0.488,0.531
5.950,0.489,0.532
6.000,0.489,0.531
6.050,0.489,0.532
6.100,0.491,0.532
6.150,0.501,0.532
6.200,0.511,0.531
6.250,0.518,0.532
6.300,0.528,0.531
6.350,0.546,0.532
6.400,0.561,0.531
6.450,0.570,0.532
6.500,0.585,0.531
6.550,0.609,0.532
6.600,0.627,0.531
6.650,0.639,0.532
6.700,0.651,0.531
6.750,0.665,0.532
6.800,0.672,0.531
6.850,0.677,0.532
6.900,0.680,0.531
6.950,0.691,0.532
7.000,0.711,0.532
7.050,0.724,0.532
7.100,0.740,0.531
7.150,0.760,0.532
7.200,0.773,0.532
7.250,0.779,0.532
7.300,0.783,0.532
7.350,0.786,0.532
7.400,0.787,0.531
7.450,0.795,0.532
7.500,0.814,0.531
7.550,0.835,0.532
7.600,0.846,0.532
7.650,0.855,0.532
7.700,0.864,0.532
7.750,0.871,0.532
7.800,0.874,0.531
7.850,0.885,0.532
7.900,0.897,0.532
7.950,0.903,0.532
8.000,0.908,0.532
8.050,0.918,0.532
8.100,0.923,0.532
8.150,0.926,0.532
8.200,0.932,0.532
8.250,0.945,0.532
8.300,0.953,0.531
8.350,0.966,0.532
8.400,0.981,0.532
8.450,0.989,0.532
8.500,0.993,0.532
8.550,0.996,0.532
8.600,0.997,0.532
8.650,1.005,0.532
8.700,1.013,0.532
8.750,1.024,0.532
8.800,1.042,0.532
8.850,1.056,0.532
8.900,1.062,0.532
8.950,1.069,0.532
9.000,1.077,0.531
9.050,1.083,0.532
9.100,1.086,0.532
9.150,1.087,0.532
9.200,1.086,0.532
9.250,1.087,0.532
9.300,1.086,0.532
9.350,1.087,0.532
9.400,1.086,0.532
9.450,1.087,0.532
9.500,1.087,0.532
9.550,1.087,0.532
9.600,1.087,0.532
9.650,1.087,0.532
9.700,1.086,0.532
9.750,1.087,0.532
9.800,1.087,0.532
9.850,1.087,0.532
9.900,1.087,0.532
9.950,1.087,0.532
10.000,1.086,0.531
10.050,1.088,0.533
10.100,1.087,0.532
10.150,1.087,0.532
10.200,1.087,0.532
10.250,1.087,0.532
10.300,1.093,0.532
10.350,1.119,0.533
10.400,1.149,0.532
10.450,1.178,0.532
10.500,1.201,0.532
10.550,1.224,0.532
10.600,1.242,0.532
10.650,1.263,0.532
10.700,1.282,0.532
10.750,1.303,0.532
10.800,1.325,0.532
10.850,1.348,0.532
10.900,1.374,0.532
10.950,1.396,0.532
11.000,1.413,0.532
11.050,1.434,0.533
11.100,1.455,0.532
11.150,1.473,0.532
11.200,1.484,0.532
11.250,1.503,0.533
11.300,1.522,0.532
11.350,1.533,0.532
11.400,1.543,0.532
11.450,1.557,0.532
11.500,1.571,0.532
11.550,1.584,0.533
11.600,1.596,0.532
11.650,1.605,0.532
11.700,1.610,0.532
11.750,1.619,0.532
11.800,1.634,0.532
11.850,1.651,0.532
11.900,1.659,0.532
11.950,1.665,0.533
12.000,1.672,0.532
12.050,1.683,0.533
12.100,1.695,0.532
12.150,1.708,0.533
12.200,1.714,0.532
12.250,1.718,0.532
12.300,1.722,0.532
12.350,1.732,0.533
12.400,1.743,0.532
12.450,1.757,0.533
12.500,1.767,0.532
12.550,1.781,0.533
12.600,1.794,0.532
12.650,1.804,0.533
12.700,1.814,0.532
12.750,1.828,0.533
12.800,1.841,0.532
12.850,1.860,0.533
12.900,1.878,0.532
12.950,1.889,0.533
13.000,1.894,0.533
13.050,1.906,0.533
13.100,1.926,0.533
13.150,1.939,0.533
13.200,1.945,0.533
13.250,1.951,0.533
13.300,1.960,0.533
13.350,1.967,0.533
13.400,1.979,0.533
13.450,1.992,0.533
13.500,1.998,0.533
13.550,2.002,0.533
13.600,2.003,0.533
13.650,2.004,0.533
13.700,2.004,0.533
13.750,2.004,0.533
13.800,2.005,0.533
13.850,2.005,0.533
13.900,2.004,0.533
13.950,2.005,0.533
14.000,2.005,0.533
14.050,2.005,0.533
14.100,2.005,0.533
14.150,2.005,0.533
14.200,2.005,0.533
14.250,2.005,0.533
14.300,2.006,0.533
14.350,2.017,0.533
14.400,2.036,0.533
14.450,2.059,0.533
14.500,2.084,0.532
14.550,2.113,0.533
14.600,2.143,0.533
14.650,2.173,0.533
14.700,2.202,0.533
14.750,2.225,0.533
14.800,2.239,0.533
14.850,2.254,0.533
14.900,2.275,0.533
14.950,2.298,0.533
15.000,2.314,0.533
15.050,2.333,0.533
15.100,2.349,0.533
15.150,2.365,0.533
15.200,2.382,0.533
15.250,2.398,0.533
15.300,2.410,0.533
15.350,2.421,0.533
15.400,2.428,0.533
15.450,2.441,0.533
15.500,2.454,0.533
15.550,2.462,0.533
15.600,2.473,0.533
15.650,2.480,0.533
15.700,2.489,0.533
15.750,2.502,0.533
15.800,2.517,0.533
15.850,2.528,0.533
15.900,2.539,0.533
15.950,2.548,0.533
16.000,2.560,0.533
16.050,2.577,0.533
16.100,2.596,0.533
16.150,2.614,0.533
16.200,2.630,0.533
16.250,2.645,0.533
16.300,2.659,0.533
16.350,2.676,0.533
16.400,2.693,0.533
16.450,2.708,0.533
16.500,2.722,0.533
16.550,2.739,0.533
16.600,2.754,0.533
16.650,2.765,0.533
16.700,2.780,0.534
16.750,2.793,0.533
16.800,2.807,0.533
16.850,2.823,0.533
16.900,2.839,0.533
16.950,2.849,0.533
17.000,2.856,0.534
17.050,2.872,0.533
17.100,2.893,0.534
17.150,2.908,0.533
17.200,2.916,0.533
17.250,2.923,0.533
17.300,2.927,0.534
17.350,2.929,0.533
17.400,2.929,0.533
17.450,2.926,0.533
17.500,2.921,0.533
17.550,2.918,0.533
17.600,2.917,0.533
17.650,2.917,0.533
17.700,2.916,0.533
17.750,2.916,0.533
17.800,2.916,0.534
17.850,2.916,0.533
17.900,2.916,0.533
17.950,2.916,0.533
18.000,2.916,0.533
18.050,2.916,0.533
18.100,2.917,0.534
18.150,2.916,0.533
18.200,2.916,0.533
18.250,2.916,0.533
18.300,2.916,0.533
18.350,2.916,0.533
18.400,2.916,0.533
18.450,2.929,0.533
18.500,2.966,0.533
18.550,3.013,0.534
18.600,3.043,0.534
18.650,3.061,0.533
18.700,3.076,0.534
18.750,3.085,0.534
18.800,3.095,0.534
18.850,3.102,0.534
18.900,3.111,0.534
18.950,3.134,0.534
19.000,3.156,0.534
19.050,3.170,0.534
19.100,3.188,0.533
19.150,3.202,0.533
19.200,3.210,0.534
19.250,3.213,0.533
19.300,3.215,0.534
19.350,3.216,0.534
19.400,3.216,0.534
19.450,3.216,0.533
19.500,3.217,0.534
19.550,3.217,0.534
19.600,3.217,0.534
19.650,3.217,0.534
19.700,3.217,0.534
19.750,3.217,0.533
19.800,3.217,0.534
19.850,3.217,0.534
19.900,3.217,0.534
19.950,3.217,0.533
20.000,3.217,0.534
20.050,3.217,0.533
20.100,3.218,0.534
20.150,3.245,0.534
20.200,3.296,0.534
20.250,3.328,0.534
20.300,3.347,0.534
20.350,3.372,0.533
20.400,3.393,0.534
20.450,3.406,0.534
20.500,3.420,0.534
20.550,3.438,0.533
20.600,3.465,0.534
20.650,3.491,0.534
20.700,3.518,0.534
20.750,3.550,0.534
20.800,3.579,0.534
20.850,3.599,0.534
20.900,3.621,0.534
20.950,3.634,0.534
21.000,3.651,0.534
21.050,3.671,0.534
21.100,3.686,0.534
21.150,3.700,0.534
21.200,3.710,0.534
21.250,3.723,0.534
21.300,3.745,0.534
21.350,3.767,0.534
21.400,3.787,0.534
21.450,3.798,0.534
21.500,3.812,0.534
21.550,3.823,0.534
21.600,3.840,0.534
21.650,3.858,0.534
21.700,3.873,0.534
21.750,3.891,0.534
21.800,3.904,0.534
21.850,3.909,0.534
21.900,3.912,0.534
21.950,3.914,0.534
22.000,3.915,0.534
22.050,3.916,0.534
22.100,3.917,0.534
22.150,3.917,0.534
22.200,3.918,0.534
22.250,3.918,0.534
22.300,3.918,0.535
22.350,3.918,0.534
22.400,3.919,0.534
22.450,3.918,0.534
22.500,3.919,0.534
22.550,3.918,0.534
22.600,3.919,0.534
22.650,3.918,0.534
22.700,3.918,0.534
22.750,3.918,0.534
22.800,3.919,0.535
22.850,3.920,0.534
22.900,3.936,0.535
22.950,3.973,0.534
23.000,4.026,0.535
23.050,4.067,0.534
23.100,4.092,0.534
23.150,4.116,0.534
23.200,4.132,0.535
23.250,4.140,0.534
23.300,4.148,0.534
23.350,4.176,0.534
23.400,4.218,0.535
23.450,4.245,0.534
23.500,4.268,0.535
23.550,4.291,0.534
23.600,4.313,0.535
23.650,4.331,0.534
23.700,4.348,0.534
23.750,4.363,0.534
23.800,4.380,0.535
23.850,4.398,0.534
23.900,4.421,0.535
23.950,4.440,0.534
24.000,4.461,0.535
24.050,4.484,0.534
24.100,4.511,0.535
24.150,4.540,0.535
24.200,4.566,0.535
24.250,4.588,0.535
24.300,4.612,0.534
24.350,4.635,0.534
24.400,4.653,0.535
24.450,4.669,0.534
24.500,4.683,0.535
24.550,4.694,0.534
24.600,4.701,0.535
24.650,4.705,0.534
24.700,4.718,0.535
24.750,4.733,0.534
24.800,4.749,0.535
24.850,4.771,0.535
24.900,4.793,0.535
24.950,4.798,0.535
25.000,4.797,0.535
25.050,4.796,0.535
25.100,4.797,0.535
25.150,4.796,0.535
25.200,4.796,0.535
25.250,4.796,0.534
25.300,4.796,0.535
25.350,4.796,0.535
25.400,4.797,0.535
25.450,4.796,0.534
25.500,4.797,0.535
25.550,4.797,0.534
25.600,4.800,0.535
25.650,4.808,0.534
25.700,4.827,0.535
25.750,4.854,0.535
25.800,4.871,0.535
25.850,4.885,0.535
25.900,4.904,0.535
25.950,4.920,0.534
26.000,4.936,0.535
26.050,4.949,0.535
26.100,4.964,0.535
26.150,4.979,0.535
26.200,4.995,0.535
26.250,5.026,0.535
26.300,5.056,0.535
26.350,5.080,0.534
26.400,5.101,0.535
26.450,5.118,0.535
26.500,5.132,0.535
26.550,5.145,0.535
26.600,5.166,0.535
26.650,5.180,0.534
26.700,5.192,0.535
26.750,5.201,0.535
26.800,5.207,0.535
26.850,5.217,0.535
26.900,5.240,0.535
26.950,5.268,0.535
27.000,5.291,0.535
27.050,5.310,0.535
27.100,5.333,0.535
27.150,5.359,0.535
27.200,5.375,0.536
27.250,5.383,0.535
27.300,5.394,0.535
27.350,5.407,0.535
27.400,5.420,0.535
27.450,5.440,0.535
27.500,5.463,0.535
27.550,5.484,0.535
27.600,5.500,0.535
27.650,5.510,0.535
27.700,5.527,0.535
27.750,5.543,0.535
27.800,5.557,0.536
27.850,5.564,0.535
27.900,5.569,0.536
27.950,5.581,0.535
28.000,5.614,0.536
28.050,5.637,0.535
28.100,5.650,0.536
28.150,5.655,0.535
28.200,5.659,0.536
28.250,5.661,0.535
28.300,5.663,0.535
28.350,5.664,0.535
28.400,5.667,0.535
28.450,5.677,0.535
28.500,5.689,0.536
28.550,5.700,0.535
28.600,5.718,0.535
28.650,5.736,0.535
28.700,5.763,0.536
28.750,5.784,0.535
28.800,5.796,0.535
28.850,5.801,0.535
28.900,5.805,0.536
28.950,5.806,0.535
29.000,5.808,0.536
29.050,5.808,0.535
29.100,5.809,0.536
29.150,5.808,0.535
29.200,5.808,0.535
29.250,5.808,0.535
29.300,5.809,0.536
29.350,5.808,0.535
29.400,5.809,0.536
29.450,5.811,0.535
29.500,5.820,0.535
29.550,5.834,0.535
29.600,5.850,0.536
29.650,5.871,0.535
29.700,5.909,0.536
29.750,5.950,0.535
29.800,5.998,0.536
29.850,6.052,0.535
29.900,6.092,0.536
29.950,6.123,0.535
30.000,6.159,0.536
30.050,6.189,0.535
30.100,6.214,0.536
30.150,6.243,0.535
30.200,6.272,0.536
30.250,6.293,0.535
30.300,6.306,0.536
30.350,6.325,0.535
30.400,6.343,0.535
30.450,6.361,0.535
30.500,6.381,0.536
30.550,6.400,0.536
30.600,6.418,0.536
30.650,6.437,0.536
30.700,6.451,0.536
30.750,6.460,0.535
30.800,6.468,0.536
30.850,6.479,0.535
30.900,6.493,0.536
30.950,6.504,0.536
31.000,6.510,0.536
31.050,6.517,0.536
31.100,6.531,0.536
31.150,6.541,0.535
31.200,6.554,0.536
31.250,6.570,0.535
31.300,6.588,0.536
31.350,6.603,0.536
31.400,6.617,0.536
31.450,6.632,0.536
31.500,6.656,0.536
31.550,6.680,0.535
31.600,6.702,0.536
31.650,6.718,0.535
31.700,6.736,0.536
31.750,6.755,0.535
31.800,6.773,0.536
31.850,6.789,0.535
31.900,6.805,0.536
31.950,6.827,0.536
32.000,6.846,0.536
32.050,6.856,0.536
32.100,6.867,0.536
32.150,6.872,0.536
32.200,6.876,0.536
32.250,6.880,0.536
32.300,6.884,0.536
32.350,6.893,0.536
32.400,6.905,0.536
32.450,6.910,0.535
32.500,6.914,0.536
32.550,6.919,0.536
32.600,6.923,0.536
32.650,6.926,0.536
32.700,6.928,0.536
32.750,6.928,0.536
32.800,6.929,0.536
32.850,6.932,0.536
32.900,6.933,0.536
32.950,6.932,0.536
33.000,6.932,0.536
33.050,6.932,0.536
33.100,6.932,0.536
33.150,6.931,0.536
33.200,6.932,0.536
33.250,6.931,0.535
33.300,6.932,0.536
33.350,6.932,0.536
33.400,6.932,0.536
33.450,6.932,0.536
33.500,6.932,0.536
33.550,6.933,0.536
33.600,6.936,0.536
33.650,6.962,0.536
33.700,6.994,0.536
33.750,7.009,0.536
33.800,7.015,0.536
33.850,7.006,0.536
33.900,6.986,0.536
33.950,6.970,0.535
34.000,6.963,0.536
34.050,6.958,0.536
34.100,6.950,0.536
34.150,6.943,0.536
34.200,6.938,0.536
34.250,6.922,0.536
34.300,6.910,0.536
34.350,6.890,0.536
34.400,6.870,0.536
34.450,6.858,0.536
34.500,6.850,0.536
34.550,6.840,0.535
34.600,6.827,0.536
34.650,6.799,0.535
34.700,6.767,0.536
34.750,6.744,0.536
34.800,6.733,0.536
34.850,6.726,0.536
34.900,6.723,0.536
34.950,6.716,0.536
35.000,6.708,0.536
35.050,6.695,0.536
35.100,6.668,0.536
35.150,6.637,0.536
35.200,6.612,0.536
35.250,6.585,0.535
35.300,6.559,0.536
35.350,6.535,0.536
35.400,6.515,0.536
35.450,6.493,0.535
35.500,6.474,0.536
35.550,6.458,0.536
35.600,6.443,0.536
35.650,6.427,0.536
35.700,6.412,0.536
35.750,6.398,0.535
35.800,6.383,0.536
35.850,6.367,0.536
35.900,6.350,0.536
35.950,6.333,0.535
36.000,6.318,0.536
36.050,6.303,0.535
36.100,6.288,0.536
36.150,6.275,0.535
36.200,6.258,0.536
36.250,6.240,0.535
36.300,6.226,0.536
36.350,6.211,0.535
36.400,6.203,0.536
36.450,6.194,0.535
36.500,6.186,0.536
36.550,6.177,0.536
36.600,6.167,0.536
36.650,6.157,0.535
36.700,6.149,0.536
36.750,6.143,0.535
36.800,6.135,0.536
36.850,6.128,0.535
36.900,6.123,0.536
36.950,6.113,0.535
37.000,6.109,0.536
37.050,6.100,0.536
37.100,6.093,0.536
37.150,6.087,0.535
37.200,6.079,0.536
37.250,6.073,0.535
37.300,6.067,0.536
37.350,6.058,0.535
37.400,6.050,0.536
37.450,6.040,0.535
37.500,6.030,0.536
37.550,6.018,0.535
37.600,6.007,0.536
37.650,5.993,0.535
37.700,5.985,0.536
37.750,5.980,0.535
37.800,5.971,0.536
37.850,5.958,0.535
37.900,5.950,0.536
37.950,5.945,0.535
38.000,5.941,0.536
38.050,5.932,0.535
38.100,5.928,0.536
38.150,5.924,0.535
38.200,5.916,0.536
38.250,5.910,0.535
38.300,5.907,0.536
38.350,5.897,0.535
38.400,5.885,0.536
38.450,5.869,0.535
38.500,5.860,0.536
38.550,5.855,0.535
38.600,5.852,0.536
38.650,5.839,0.536
38.700,5.827,0.536
38.750,5.820,0.536
38.800,5.817,0.536
38.850,5.815,0.535
38.900,5.815,0.536
38.950,5.814,0.535
39.000,5.814,0.536
39.050,5.814,0.535
39.100,5.814,0.536
39.150,5.814,0.536
39.200,5.814,0.536
39.250,5.813,0.535
39.300,5.814,0.536
39.350,5.814,0.536
39.400,5.814,0.536
39.450,5.813,0.536
39.500,5.812,0.536
39.550,5.804,0.535
39.600,5.800,0.536
39.650,5.797,0.536
39.700,5.796,0.536
39.750,5.795,0.535
39.800,5.795,0.536
39.850,5.793,0.535
39.900,5.786,0.536
39.950,5.781,0.536
40.000,5.773,0.536
40.050,5.752,0.535
40.100,5.717,0.536
40.150,5.689,0.535
40.200,5.671,0.535
40.250,5.661,0.535
40.300,5.653,0.536
40.350,5.631,0.535
40.400,5.615,0.536
40.450,5.598,0.535
40.500,5.577,0.536
40.550,5.558,0.535
40.600,5.541,0.536
40.650,5.520,0.535
40.700,5.499,0.536
40.750,5.478,0.535
40.800,5.462,0.536
40.850,5.448,0.535
40.900,5.435,0.536
40.950,5.419,0.535
41.000,5.403,0.536
41.050,5.390,0.535
41.100,5.377,0.536
41.150,5.365,0.535
41.200,5.347,0.536
41.250,5.329,0.535
41.300,5.316,0.535
41.350,5.300,0.535
41.400,5.281,0.536
41.450,5.260,0.535
41.500,5.243,0.535
41.550,5.223,0.535
41.600,5.201,0.536
41.650,5.180,0.535
41.700,5.164,0.536
41.750,5.148,0.535
41.800,5.127,0.535
41.850,5.103,0.535
41.900,5.088,0.535
41.950,5.078,0.535
42.000,5.066,0.535
42.050,5.050,0.535
42.100,5.033,0.536
42.150,5.016,0.535
42.200,4.999,0.535
42.250,4.983,0.535
42.300,4.969,0.535
42.350,4.958,0.535
42.400,4.948,0.535
42.450,4.933,0.535
42.500,4.923,0.536
42.550,4.916,0.535
42.600,4.909,0.535
42.650,4.901,0.535
42.700,4.895,0.535
42.750,4.885,0.535
42.800,4.880,0.535
42.850,4.878,0.535
42.900,4.877,0.536
42.950,4.874,0.535
43.000,4.867,0.536
43.050,4.861,0.535
43.100,4.854,0.535
43.150,4.845,0.535
43.200,4.834,0.536
43.250,4.817,0.535
43.300,4.802,0.535
43.350,4.793,0.535
43.400,4.785,0.535
43.450,4.777,0.535
43.500,4.772,0.535
43.550,4.769,0.535
43.600,4.761,0.535
43.650,4.751,0.535
43.700,4.733,0.536
43.750,4.715,0.535
43.800,4.705,0.536
43.850,4.700,0.535
43.900,4.697,0.535
43.950,4.696,0.535
44.000,4.695,0.535
44.050,4.695,0.535
44.100,4.692,0.535
44.150,4.669,0.535
44.200,4.617,0.535
44.250,4.584,0.535
44.300,4.568,0.535
44.350,4.559,0.535
44.400,4.556,0.535
44.450,4.553,0.535
44.500,4.552,0.535
44.550,4.551,0.535
44.600,4.551,0.535
44.650,4.551,0.535
44.700,4.551,0.535
44.750,4.550,0.535
44.800,4.552,0.535
44.850,4.559,0.535
44.900,4.563,0.535
44.950,4.566,0.535
45.000,4.567,0.535
45.050,4.567,0.535
45.100,4.568,0.535
45.150,4.568,0.535
45.200,4.568,0.535
45.250,4.568,0.535
45.300,4.568,0.535
45.350,4.568,0.535
45.400,4.566,0.535
45.450,4.551,0.535
45.500,4.531,0.535
45.550,4.510,0.535
45.600,4.493,0.535
45.650,4.478,0.535
45.700,4.464,0.535
45.750,4.449,0.535
45.800,4.432,0.535
45.850,4.411,0.535
45.900,4.387,0.535
45.950,4.367,0.535
46.000,4.351,0.535
46.050,4.342,0.535
46.100,4.330,0.535
46.150,4.317,0.535
46.200,4.308,0.535
46.250,4.302,0.535
46.300,4.292,0.535
46.350,4.285,0.535
46.400,4.272,0.535
46.450,4.252,0.535
46.500,4.231,0.535
46.550,4.206,0.535
46.600,4.182,0.535
46.650,4.169,0.535
46.700,4.159,0.535
46.750,4.146,0.535
46.800,4.133,0.535
46.850,4.122,0.535
46.900,4.107,0.535
46.950,4.096,0.535
47.000,4.088,0.535
47.050,4.078,0.535
47.100,4.070,0.535
47.150,4.060,0.535
47.200,4.052,0.535
47.250,4.041,0.535
47.300,4.033,0.535
47.350,4.016,0.535
47.400,3.997,0.535
47.450,3.986,0.535
47.500,3.974,0.535
47.550,3.963,0.535
47.600,3.953,0.535
47.650,3.946,0.535
47.700,3.937,0.535
47.750,3.928,0.535
47.800,3.915,0.535
47.850,3.897,0.535
47.900,3.883,0.535
47.950,3.874,0.535
48.000,3.863,0.535
48.050,3.855,0.535
48.100,3.844,0.535
48.150,3.833,0.535
48.200,3.821,0.535
48.250,3.809,0.535
48.300,3.802,0.535
48.350,3.798,0.535
48.400,3.789,0.535
48.450,3.777,0.535
48.500,3.768,0.535
48.550,3.760,0.535
48.600,3.752,0.535
48.650,3.744,0.535
48.700,3.732,0.535
48.750,3.715,0.534
48.800,3.703,0.535
48.850,3.693,0.535
48.900,3.681,0.535
48.950,3.663,0.535
49.000,3.643,0.535
49.050,3.627,0.535
49.100,3.614,0.535
49.150,3.600,0.535
49.200,3.586,0.535
49.250,3.575,0.535
49.300,3.568,0.535
49.350,3.558,0.535
49.400,3.549,0.535
49.450,3.535,0.535
49.500,3.515,0.535
49.550,3.496,0.535
49.600,3.481,0.535
49.650,3.468,0.534
49.700,3.463,0.535
49.750,3.455,0.535
49.800,3.441,0.535
49.850,3.426,0.535
49.900,3.414,0.535
49.950,3.408,0.534
50.000,3.405,0.535
50.050,3.403,0.535
50.100,3.402,0.535
50.150,3.401,0.535
50.200,3.401,0.535
50.250,3.401,0.535
50.300,3.400,0.535
50.350,3.400,0.535
50.400,3.400,0.535
50.450,3.400,0.535
50.500,3.400,0.535
50.550,3.400,0.534
50.600,3.400,0.535
50.650,3.400,0.535
50.700,3.400,0.535
50.750,3.400,0.535
50.800,3.400,0.535
50.850,3.400,0.535
50.900,3.400,0.535
50.950,3.400,0.535
51.000,3.400,0.535
51.050,3.400,0.535
51.100,3.400,0.535
51.150,3.400,0.535
51.200,3.400,0.535
51.250,3.400,0.535
51.300,3.400,0.535
51.350,3.398,0.534
51.400,3.379,0.535
51.450,3.346,0.534
51.500,3.318,0.535
51.550,3.296,0.535
51.600,3.272,0.535
51.650,3.249,0.535
51.700,3.229,0.535
51.750,3.216,0.535
51.800,3.202,0.535
51.850,3.187,0.534
51.900,3.170,0.535
51.950,3.160,0.534
52.000,3.149,0.535
52.050,3.134,0.535
52.100,3.120,0.534
52.150,3.103,0.534
52.200,3.082,0.535
52.250,3.060,0.535
52.300,3.038,0.535
52.350,3.020,0.535
52.400,3.004,0.534
52.450,2.990,0.535
52.500,2.971,0.535
52.550,2.951,0.534
52.600,2.931,0.535
52.650,2.916,0.534
52.700,2.904,0.535
52.750,2.891,0.534
52.800,2.877,0.534
52.850,2.862,0.534
52.900,2.847,0.534
52.950,2.837,0.534
53.000,2.826,0.534
53.050,2.812,0.534
53.100,2.788,0.535
53.150,2.772,0.534
53.200,2.764,0.534
53.250,2.760,0.534
53.300,2.754,0.534
53.350,2.744,0.534
53.400,2.728,0.534
53.450,2.714,0.535
53.500,2.698,0.534
53.550,2.684,0.534
53.600,2.666,0.534
53.650,2.646,0.534
53.700,2.629,0.534
53.750,2.613,0.534
53.800,2.600,0.534
53.850,2.585,0.534
53.900,2.572,0.534
53.950,2.558,0.534
54.000,2.543,0.534
54.050,2.528,0.534
54.100,2.517,0.534
54.150,2.511,0.534
54.200,2.500,0.534
54.250,2.488,0.534
54.300,2.479,0.534
54.350,2.475,0.534
54.400,2.465,0.534
54.450,2.448,0.534
54.500,2.434,0.534
54.550,2.426,0.534
54.600,2.420,0.534
54.650,2.411,0.534
54.700,2.405,0.534
54.750,2.402,0.534
54.800,2.393,0.534
54.850,2.380,0.534
54.900,2.367,0.534
54.950,2.357,0.534
55.000,2.352,0.534
55.050,2.349,0.534
55.100,2.348,0.534
55.150,2.347,0.534
55.200,2.346,0.534
55.250,2.347,0.534
55.300,2.346,0.534
55.350,2.346,0.534
55.400,2.346,0.534
55.450,2.346,0.534
55.500,2.346,0.534
55.550,2.346,0.534
55.600,2.345,0.534
55.650,2.346,0.534
55.700,2.346,0.534
55.750,2.346,0.534
55.800,2.345,0.534
55.850,2.346,0.534
55.900,2.346,0.534
55.950,2.346,0.534
56.000,2.345,0.534
56.050,2.346,0.534
56.100,2.337,0.534
56.150,2.311,0.534
56.200,2.287,0.534
56.250,2.272,0.534
56.300,2.257,0.534
56.350,2.240,0.534
56.400,2.223,0.534
56.450,2.211,0.534
56.500,2.190,0.534
56.550,2.165,0.534
56.600,2.142,0.534
56.650,2.128,0.534
56.700,2.111,0.534
56.750,2.096,0.534
56.800,2.081,0.534
56.850,2.064,0.534
56.900,2.046,0.534
56.950,2.027,0.534
57.000,2.007,0.534
57.050,1.986,0.534
57.100,1.966,0.534
57.150,1.946,0.534
57.200,1.927,0.534
57.250,1.915,0.534
57.300,1.898,0.534
57.350,1.883,0.534
57.400,1.868,0.534
57.450,1.859,0.534
57.500,1.850,0.534
57.550,1.833,0.534
57.600,1.813,0.534
57.650,1.796,0.533
57.700,1.784,0.534
57.750,1.770,0.534
